001_0011;116.6125486;116.6125486;1635.393658;1635.393658;0.000278971;0.000278971;355.2275685;9.09483422;0.177130701;0.000545064;116.6125486;116.6125486;1635.393658;1635.393658;0.000278971;0.000278971;355.2275685;9.09483422;0.177130701;0.000545064;116.6125486;116.6125486;1635.393658;1635.393658;0.000278971;0.000278971;355.2275685;9.09483422;0.177130701;0.000545064;116.6125486;116.6125486;1635.393658;1635.393658;0.000278971;0.000278971;355.2275685;9.09483422;0.177130701;0.000545064;39;30.59411708;33.3896271;43.86814262;106;42.11887938;-15.13362098;52.92342381;152;34.3074336;-35.13120819;49.94844231;1;11;;0.534427044;0.534427044;0.105200096;0.105200096;0.002296544;0.002296544;0.007098968;0.032204859;0.290511724;0.249274914;0.534427044;0.534427044;0.105200096;0.105200096;0.002296544;0.002296544;0.007098968;0.032204859;0.290511724;0.249274914;0.534427044;0.534427044;0.105200096;0.105200096;0.002296544;0.002296544;0.007098968;0.032204859;0.290511724;0.249274914;0.534427044;0.534427044;0.105200096;0.105200096;0.002296544;0.002296544;0.007098968;0.032204859;0.290511724;0.249274914;0.296610169;0.532180186;0.791762785;0.642365246;0.58125;0.750534643;0.381645226;0.740980244;0.76969697;0.571236973;0.184150026;0.711363431
001_0012;140.388434;140.3876411;2166.005701;2165.830171;0.000228875;0.000228875;390.6533344;8.931040576;0.186798609;0.000420061;140.388434;140.3876411;2166.005701;2165.830171;0.000228875;0.000228875;390.6533344;8.931040576;0.186798609;0.000420061;140.388434;140.3876411;2166.005701;2165.830171;0.000228875;0.000228875;390.6533344;8.931040576;0.186798609;0.000420061;140.388434;140.3876411;2166.005701;2165.830171;0.000228875;0.000228875;390.6533344;8.931040576;0.186798609;0.000420061;72;34.51086785;31.56942778;46.67692592;121;39.7743636;-27.13376691;51.11916429;151;36.34556369;-34.90258627;49.99130573;1;12;;0.688222291;0.688217162;0.145706252;0.145692852;0.001647433;0.001647433;0.007878611;0.031411833;0.306376461;0.202754663;0.688222291;0.688217162;0.145706252;0.145692852;0.001647433;0.001647433;0.007878611;0.031411833;0.306376461;0.202754663;0.688222291;0.688217162;0.145706252;0.145692852;0.001647433;0.001647433;0.007878611;0.031411833;0.306376461;0.202754663;0.688222291;0.688217162;0.145706252;0.145692852;0.001647433;0.001647433;0.007878611;0.031411833;0.306376461;0.202754663;0.576271186;0.611280769;0.770359503;0.692372549;0.675;0.704077012;0.257435703;0.712355633;0.763636364;0.611873333;0.186459694;0.712071527
001_0013;94.99375518;94.99375518;1368.814326;1368.814326;0.000490106;0.000490106;300.0126125;7.771060902;0.229807138;0.000650498;94.99375518;94.99375518;1368.814326;1368.814326;0.000490106;0.000490106;300.0126125;7.771060902;0.229807138;0.000650498;94.99375518;94.99375518;1368.814326;1368.814326;0.000490106;0.000490106;300.0126125;7.771060902;0.229807138;0.000650498;94.99375518;94.99375518;1368.814326;1368.814326;0.000490106;0.000490106;300.0126125;7.771060902;0.229807138;0.000650498;35;24.18677324;25.8616916;35.03738612;79;35.98610843;27.65390292;45.67701768;138;36.15245497;-27.23121057;48.10216046;1;13;;0.394585032;0.394585032;0.084849815;0.084849815;0.0050323;0.0050323;0.00588381;0.025795661;0.376952123;0.288512848;0.394585032;0.394585032;0.084849815;0.084849815;0.0050323;0.0050323;0.00588381;0.025795661;0.376952123;0.288512848;0.394585032;0.394585032;0.084849815;0.084849815;0.0050323;0.0050323;0.00588381;0.025795661;0.376952123;0.288512848;0.394585032;0.394585032;0.084849815;0.084849815;0.0050323;0.0050323;0.00588381;0.025795661;0.376952123;0.288512848;0.262711864;0.40278093;0.70324362;0.485143323;0.4125;0.629011038;0.824524671;0.626015876;0.684848485;0.60802312;0.263960269;0.680863177
001_0014;123.5924897;123.5924897;1407.474181;1407.474181;0.000296107;0.000296107;274.3948442;8.896915489;0.178951806;0.000641235;123.5924897;123.5924897;1407.474181;1407.474181;0.000296107;0.000296107;274.3948442;8.896915489;0.178951806;0.000641235;123.5924897;123.5924897;1407.474181;1407.474181;0.000296107;0.000296107;274.3948442;8.896915489;0.178951806;0.000641235;123.5924897;123.5924897;1407.474181;1407.474181;0.000296107;0.000296107;274.3948442;8.896915489;0.178951806;0.000641235;55;30.96772513;29.12942549;41.81051974;108;39.10242959;-8.344341009;50.86688747;163;31.70173497;-36.78373967;49.81498967;1;14;;0.579577067;0.579577067;0.087801053;0.087801053;0.002518585;0.002518585;0.005320019;0.031246613;0.293500102;0.285065584;0.579577067;0.579577067;0.087801053;0.087801053;0.002518585;0.002518585;0.005320019;0.031246613;0.293500102;0.285065584;0.579577067;0.579577067;0.087801053;0.087801053;0.002518585;0.002518585;0.005320019;0.031246613;0.293500102;0.285065584;0.579577067;0.579577067;0.087801053;0.087801053;0.002518585;0.002518585;0.005320019;0.031246613;0.293500102;0.285065584;0.43220339;0.539725372;0.741668109;0.60573153;0.59375;0.690762338;0.451918808;0.708353257;0.836363636;0.519284397;0.167455218;0.709158816
001_0015;145.5688191;145.6235065;1294.58996;1295.829459;0.00028823;0.00028823;185.9954982;8.196634454;0.165674757;0.000716639;145.5688191;145.6235065;1294.58996;1295.829459;0.00028823;0.00028823;185.9954982;8.196634454;0.165674757;0.000716639;145.5688191;145.6235065;1294.58996;1295.829459;0.00028823;0.00028823;185.9954982;8.196634454;0.165674757;0.000716639;145.5688191;145.6235065;1294.58996;1295.829459;0.00028823;0.00028823;185.9954982;8.196634454;0.165674757;0.000716639;38;29.93325909;30.4664147;41.46286623;135;39.33192088;-34.7356962;53.49133197;169;33.67491648;-42.33518637;55.45281448;1;15;;0.721731815;0.722085563;0.079183634;0.079278256;0.002416517;0.002416517;0.003374546;0.027856123;0.271712877;0.313127351;0.721731815;0.722085563;0.079183634;0.079278256;0.002416517;0.002416517;0.003374546;0.027856123;0.271712877;0.313127351;0.721731815;0.722085563;0.079183634;0.079278256;0.002416517;0.002416517;0.003374546;0.027856123;0.271712877;0.313127351;0.721731815;0.722085563;0.079183634;0.079278256;0.002416517;0.002416517;0.003374546;0.027856123;0.271712877;0.313127351;0.288135593;0.518833855;0.75738944;0.599541941;0.7625;0.695309811;0.178750658;0.749990118;0.872727273;0.558625809;0.111371364;0.802294697
001_0016;118.6017637;118.6017637;1060.692681;1060.692681;0.001046256;0.001046256;163.1990601;3.311661773;0.391009477;0.000870252;118.6017637;118.6017637;1060.692681;1060.692681;0.001046256;0.001046256;163.1990601;3.311661773;0.391009477;0.000870252;118.6017637;118.6017637;1060.692681;1060.692681;0.001046256;0.001046256;163.1990601;3.311661773;0.391009477;0.000870252;118.6017637;118.6017637;1060.692681;1060.692681;0.001046256;0.001046256;163.1990601;3.311661773;0.391009477;0.000870252;49;26.57066051;27.38852948;36.13864319;111;33.49626845;26.66105785;41.49292891;152;30.6757233;-26.90455555;40.20915459;1;16;;0.54729436;0.54729436;0.061328254;0.061328254;0.01223853;0.01223853;0.002872847;0.004204979;0.641480156;0.370294976;0.54729436;0.54729436;0.061328254;0.061328254;0.01223853;0.01223853;0.002872847;0.004204979;0.641480156;0.370294976;0.54729436;0.54729436;0.061328254;0.061328254;0.01223853;0.01223853;0.002872847;0.004204979;0.641480156;0.370294976;0.54729436;0.54729436;0.061328254;0.061328254;0.01223853;0.01223853;0.002872847;0.004204979;0.641480156;0.370294976;0.381355932;0.45092463;0.721197336;0.504749996;0.6125;0.579673743;0.814248061;0.559635229;0.76969697;0.498827715;0.267260323;0.550472099
001_0017;115.7974447;115.7974447;1638.078228;1638.078228;0.000288187;0.000288187;348.4427055;8.765024005;0.182545223;0.000545543;115.7974447;115.7974447;1638.078228;1638.078228;0.000288187;0.000288187;348.4427055;8.765024005;0.182545223;0.000545543;115.7974447;115.7974447;1638.078228;1638.078228;0.000288187;0.000288187;348.4427055;8.765024005;0.182545223;0.000545543;115.7974447;115.7974447;1638.078228;1638.078228;0.000288187;0.000288187;348.4427055;8.765024005;0.182545223;0.000545543;39;30.33150178;32.87371385;43.39005954;105;42.15447782;-10.30085769;52.85039409;151;34.58323293;-34.57332302;49.73232212;1;17;;0.529154513;0.529154513;0.105405032;0.105405032;0.002415958;0.002415958;0.006949648;0.030608045;0.299396787;0.249453419;0.529154513;0.529154513;0.105405032;0.105405032;0.002415958;0.002415958;0.006949648;0.030608045;0.299396787;0.249453419;0.529154513;0.529154513;0.105405032;0.105405032;0.002415958;0.002415958;0.006949648;0.030608045;0.299396787;0.249453419;0.529154513;0.529154513;0.105405032;0.105405032;0.002415958;0.002415958;0.006949648;0.030608045;0.299396787;0.249453419;0.296610169;0.526876549;0.785696286;0.633853502;0.575;0.751240042;0.431667553;0.739821626;0.763636364;0.576735877;0.189786097;0.707793163
001_0018;154.3280467;154.3280467;1622.861492;1622.861492;0.000305278;0.000305278;275.6511586;7.589734611;0.208066303;0.000563864;154.3280467;154.3280467;1622.861492;1622.861492;0.000305278;0.000305278;275.6511586;7.589734611;0.208066303;0.000563864;154.3280467;154.3280467;1622.861492;1622.861492;0.000305278;0.000305278;275.6511586;7.589734611;0.208066303;0.000563864;154.3280467;154.3280467;1622.861492;1622.861492;0.000305278;0.000305278;275.6511586;7.589734611;0.208066303;0.000563864;80;29.83286778;19.53423746;38.78787507;137;37.18870796;-34.33916596;50.69788621;157;34.525353;-36.34190709;49.5753405;1;18;;0.778391223;0.778391223;0.104243409;0.104243409;0.002637416;0.002637416;0.005347668;0.02491775;0.341276087;0.256271337;0.778391223;0.778391223;0.104243409;0.104243409;0.002637416;0.002637416;0.005347668;0.02491775;0.341276087;0.256271337;0.778391223;0.778391223;0.104243409;0.104243409;0.002637416;0.002637416;0.005347668;0.02491775;0.341276087;0.256271337;0.778391223;0.778391223;0.104243409;0.104243409;0.002637416;0.002637416;0.005347668;0.02491775;0.341276087;0.256271337;0.644067797;0.516806406;0.628840624;0.551916661;0.775;0.652841087;0.182855011;0.705672049;0.8;0.575581863;0.171918861;0.705199854
001_0019;94.54101661;94.54101661;1370.147033;1370.147033;0.000494051;0.000494051;294.3684975;7.681074829;0.229799471;0.000651447;94.54101661;94.54101661;1370.147033;1370.147033;0.000494051;0.000494051;294.3684975;7.681074829;0.229799471;0.000651447;94.54101661;94.54101661;1370.147033;1370.147033;0.000494051;0.000494051;294.3684975;7.681074829;0.229799471;0.000651447;94.54101661;94.54101661;1370.147033;1370.147033;0.000494051;0.000494051;294.3684975;7.681074829;0.229799471;0.000651447;35;24.12467616;25.6019245;34.86958189;78;35.98610843;28.75134209;45.83539966;138;36.27671429;-27.71956461;48.21040451;1;19;;0.391656475;0.391656475;0.084951552;0.084951552;0.005083419;0.005083419;0.005759595;0.025359984;0.376939541;0.288865771;0.391656475;0.391656475;0.084951552;0.084951552;0.005083419;0.005083419;0.005759595;0.025359984;0.376939541;0.288865771;0.391656475;0.391656475;0.084951552;0.084951552;0.005083419;0.005083419;0.005759595;0.025359984;0.376939541;0.288865771;0.391656475;0.391656475;0.084951552;0.084951552;0.005083419;0.005083419;0.005759595;0.025359984;0.376939541;0.288865771;0.262711864;0.401526851;0.700189082;0.482155753;0.40625;0.629011038;0.835883899;0.628528609;0.684848485;0.61050061;0.259026641;0.68265135
001_0020;112.1033634;112.1033634;1404.904711;1404.904711;0.000366111;0.000366111;346.7162592;9.239719807;0.199490492;0.000623961;112.1033634;112.1033634;1404.904711;1404.904711;0.000366111;0.000366111;346.7162592;9.239719807;0.199490492;0.000623961;112.1033634;112.1033634;1404.904711;1404.904711;0.000366111;0.000366111;346.7162592;9.239719807;0.199490492;0.000623961;112.1033634;112.1033634;1404.904711;1404.904711;0.000366111;0.000366111;346.7162592;9.239719807;0.199490492;0.000623961;52;31.32091953;28.61928053;41.4831721;97;37.97367509;13.92132744;48.09550811;154;32.32645975;-31.26106275;46.34988309;1;20;;0.505259203;0.505259203;0.087604903;0.087604903;0.003425658;0.003425658;0.006911653;0.032906338;0.327203448;0.278636666;0.505259203;0.505259203;0.087604903;0.087604903;0.003425658;0.003425658;0.006911653;0.032906338;0.327203448;0.278636666;0.505259203;0.505259203;0.087604903;0.087604903;0.003425658;0.003425658;0.006911653;0.032906338;0.327203448;0.278636666;0.505259203;0.505259203;0.087604903;0.087604903;0.003425658;0.003425658;0.006911653;0.032906338;0.327203448;0.278636666;0.406779661;0.546858295;0.735669438;0.599903465;0.525;0.668395562;0.682383344;0.664385272;0.781818182;0.531740197;0.223248424;0.651915861
001_0021;145.0327213;145.0985369;1194.204707;1195.295769;0.000412638;0.000412638;149.6211268;6.518637691;0.208173396;0.000784584;145.0327213;145.0985369;1194.204707;1195.295769;0.000412638;0.000412638;149.6211268;6.518637691;0.208173396;0.000784584;145.0327213;145.0985369;1194.204707;1195.295769;0.000412638;0.000412638;149.6211268;6.518637691;0.208173396;0.000784584;145.0327213;145.0985369;1194.204707;1195.295769;0.000412638;0.000412638;149.6211268;6.518637691;0.208173396;0.000784584;37;31.06444913;33.56836118;45.05803851;135;38.19685851;-33.86073368;53.18598349;173;33.33166662;-45.65654727;60.34406048;1;21;;0.718264045;0.718689777;0.071520369;0.07160366;0.004028518;0.004028518;0.002574027;0.019731914;0.341451824;0.338413507;0.718264045;0.718689777;0.071520369;0.07160366;0.004028518;0.004028518;0.002574027;0.019731914;0.341451824;0.338413507;0.718264045;0.718689777;0.071520369;0.07160366;0.004028518;0.004028518;0.002574027;0.019731914;0.341451824;0.338413507;0.718264045;0.718689777;0.071520369;0.07160366;0.004028518;0.004028518;0.002574027;0.019731914;0.341451824;0.338413507;0.279661017;0.541678758;0.793864476;0.663550036;0.7625;0.672818042;0.187807105;0.745145759;0.896969697;0.551782072;0.077817098;0.883097226
001_0022;118.6919464;118.6919464;1053.238193;1053.238193;0.001063775;0.001063775;161.2515715;3.271909293;0.393893032;0.000876772;118.6919464;118.6919464;1053.238193;1053.238193;0.001063775;0.001063775;161.2515715;3.271909293;0.393893032;0.000876772;118.6919464;118.6919464;1053.238193;1053.238193;0.001063775;0.001063775;161.2515715;3.271909293;0.393893032;0.000876772;118.6919464;118.6919464;1053.238193;1053.238193;0.001063775;0.001063775;161.2515715;3.271909293;0.393893032;0.000876772;49;26.53299832;27.1906939;36.07316485;111;33.49626845;26.45786588;41.43360968;153;30.38091506;-27.35337944;40.01845207;1;22;;0.54787771;0.54787771;0.06075919;0.06075919;0.012465537;0.012465537;0.002829987;0.004012513;0.646211981;0.372721494;0.54787771;0.54787771;0.06075919;0.06075919;0.012465537;0.012465537;0.002829987;0.004012513;0.646211981;0.372721494;0.54787771;0.54787771;0.06075919;0.06075919;0.012465537;0.012465537;0.002829987;0.004012513;0.646211981;0.372721494;0.54787771;0.54787771;0.06075919;0.06075919;0.012465537;0.012465537;0.002829987;0.004012513;0.646211981;0.372721494;0.381355932;0.450164024;0.718871035;0.503584226;0.6125;0.579673743;0.812144889;0.558694129;0.775757576;0.49294981;0.26272605;0.547321727
